"geographicaream49","country","region","measureditemcpc","crop","timepointyears","loss_per_clean","percentage_loss_of_quantity","loss_quantity","loss_qualitiative","loss_monetary","activity","fsc_location1","periodofstorage","treatment","causeofloss","samplesize","units","method_datacollection","tag_datacollection","reference","url"
"792","Turkey","","01212","Cabbage",2014,,"","19060","","","","Harvest","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop products balance sheets; ""Vegetables"" 2000/'01-2016/'17",""
"792","Turkey","","01214","Lettuce",2014,9.6289,"","43472.942","","","","Total Supply Chain Estimate","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop products balance sheets; ""Vegetables"" 2000/'01-2016/'17",""
"792","Turkey","","01214","Lettuce",2014,,"","12642","","","","Harvest","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop products balance sheets; ""Vegetables"" 2000/'01-2016/'17",""
"792","Turkey","","01215","Spinach",2014,9.5092,"","19748.3452","","","","Total Supply Chain Estimate","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop products balance sheets; ""Vegetables"" 2000/'01-2016/'17",""
"792","Turkey","","01215","Spinach",2014,,"","4777","","","","Harvest","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop products balance sheets; ""Vegetables"" 2000/'01-2016/'17",""
"792","Turkey","","01221","Water melon",2014,9.6515,"","375019.8341","","","","Total Supply Chain Estimate","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop products balance sheets; ""Vegetables"" 2000/'01-2016/'17",""
"792","Turkey","","01221","Water melon",2014,,"","104912","","","","Harvest","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop products balance sheets; ""Vegetables"" 2000/'01-2016/'17",""
"792","Turkey","","01229","Melon",2014,9.6955,"","165531.5846","","","","Total Supply Chain Estimate","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop products balance sheets; ""Vegetables"" 2000/'01-2016/'17",""
"792","Turkey","","01229","Melon",2014,,"","46097","","","","Harvest","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop products balance sheets; ""Vegetables"" 2000/'01-2016/'17",""
"792","Turkey","","01232","Cucumber",2014,8.9366,"","159113.52","","","","Total Supply Chain Estimate","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop products balance sheets; ""Vegetables"" 2000/'01-2016/'17",""
"792","Turkey","","01232","Cucumber",2014,,"","44512","","","","Harvest","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop products balance sheets; ""Vegetables"" 2000/'01-2016/'17",""
"792","Turkey","","01233","Eggplant",2014,9.6197,"","79591.806","","","","Total Supply Chain Estimate","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop products balance sheets; ""Vegetables"" 2000/'01-2016/'17",""
"792","Turkey","","01233","Eggplant",2014,,"","10756","","","","Harvest","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop products balance sheets; ""Vegetables"" 2000/'01-2016/'17",""
"792","Turkey","","01234","Tomato",2014,8.707,"","1031775.9","","","","Total Supply Chain Estimate","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop products balance sheets; ""Vegetables"" 2000/'01-2016/'17",""
"792","Turkey","","01234","Tomato",2014,,"","414750","","","","Harvest","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop products balance sheets; ""Vegetables"" 2000/'01-2016/'17",""
"792","Turkey","","01235","Squash",2014,9.1406,"","27408.8976","","","","Total Supply Chain Estimate","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop products balance sheets; ""Vegetables"" 2000/'01-2016/'17",""
"792","Turkey","","01235","Squash",2014,,"","8396","","","","Harvest","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop products balance sheets; ""Vegetables"" 2000/'01-2016/'17",""
"792","Turkey","","01242","Green pea",2014,9.7292,"","10242.7815","","","","Total Supply Chain Estimate","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop products balance sheets; ""Vegetables"" 2000/'01-2016/'17",""
"792","Turkey","","01242","Green pea",2014,,"","1579","","","","Harvest","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop products balance sheets; ""Vegetables"" 2000/'01-2016/'17",""
"792","Turkey","","01243","Green broad bean",2014,9.6681,"","3819.0972","","","","Total Supply Chain Estimate","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop products balance sheets; ""Vegetables"" 2000/'01-2016/'17",""
"792","Turkey","","01243","Green bean",2014,9.7496,"","62247.9682","","","","Total Supply Chain Estimate","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop products balance sheets; ""Vegetables"" 2000/'01-2016/'17",""
"792","Turkey","","01243","Green broad bean",2014,,"","553","","","","Harvest","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop products balance sheets; ""Vegetables"" 2000/'01-2016/'17",""
"792","Turkey","","01243","Green bean",2014,,"","14046","","","","Harvest","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop products balance sheets; ""Vegetables"" 2000/'01-2016/'17",""
"792","Turkey","","01251","Carrot",2014,9.0865,"","50700.7483","","","","Total Supply Chain Estimate","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop products balance sheets; ""Vegetables"" 2000/'01-2016/'17",""
"792","Turkey","","01251","Radish",2014,9.8119,"","18935.7492","","","","Total Supply Chain Estimate","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop products balance sheets; ""Vegetables"" 2000/'01-2016/'17",""
"792","Turkey","","01251","Carrot",2014,,"","11718","","","","Harvest","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop products balance sheets; ""Vegetables"" 2000/'01-2016/'17",""
"792","Turkey","","01251","Radish",2014,,"","2062","","","","Harvest","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop products balance sheets; ""Vegetables"" 2000/'01-2016/'17",""
"792","Turkey","","01252","Dry garlic",2014,20.3044,"","18477","","","","Total Supply Chain Estimate","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop products balance sheets; ""Vegetables"" 2000/'01-2016/'17",""
"792","Turkey","","01252","Dry garlic",2014,,"","1001","","","","Harvest","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop products balance sheets; ""Vegetables"" 2000/'01-2016/'17",""
"792","Turkey","","01254","Leek",2014,9.3912,"","20970.7637","","","","Total Supply Chain Estimate","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop products balance sheets; ""Vegetables"" 2000/'01-2016/'17",""
"792","Turkey","","01254","Leek",2014,,"","4689","","","","Harvest","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop products balance sheets; ""Vegetables"" 2000/'01-2016/'17",""
"792","Turkey","","01312","Banana",2014,14.6515,"","36921","","","","Total Supply Chain Estimate","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop Products Balance Sheets; ""Fruits, nuts and beverage crops"" 2000/'01-2016/'18",""
"792","Turkey","","01312","Banana",2014,,"","7056","","","","Harvest","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop Products Balance Sheets; ""Fruits, nuts and beverage crops"" 2000/'01-2016/'18",""
"792","Turkey","","01315","Fig",2014,1.0856,"","3260","","","","Total Supply Chain Estimate","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop Products Balance Sheets; ""Fruits, nuts and beverage crops"" 2000/'01-2016/'18",""
"792","Turkey","","01315","Fig",2014,,"","6606","","","","Harvest","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop Products Balance Sheets; ""Fruits, nuts and beverage crops"" 2000/'01-2016/'18",""
"792","Turkey","","01321","Grape fruit",2014,2.632,"","6042","","","","Total Supply Chain Estimate","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop Products Balance Sheets; ""Fruits, nuts and beverage crops"" 2000/'01-2016/'18",""
"792","Turkey","","01321","Grape fruit",2014,,"","5050","","","","Harvest","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop Products Balance Sheets; ""Fruits, nuts and beverage crops"" 2000/'01-2016/'18",""
"792","Turkey","","01322","Lemon",2014,3.0021,"","21772","","","","Total Supply Chain Estimate","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop Products Balance Sheets; ""Fruits, nuts and beverage crops"" 2000/'01-2016/'18",""
"792","Turkey","","01322","Lemon",2014,,"","12329","","","","Harvest","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop Products Balance Sheets; ""Fruits, nuts and beverage crops"" 2000/'01-2016/'18",""
"792","Turkey","","01323","Orange",2014,6.5256,"","116135","","","","Total Supply Chain Estimate","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop Products Balance Sheets; ""Fruits, nuts and beverage crops"" 2000/'01-2016/'18",""
"792","Turkey","","01323","Orange",2014,,"","64068","","","","Harvest","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop Products Balance Sheets; ""Fruits, nuts and beverage crops"" 2000/'01-2016/'18",""
"792","Turkey","","01324","Mandarin",2014,3.3656,"","35234","","","","Total Supply Chain Estimate","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop Products Balance Sheets; ""Fruits, nuts and beverage crops"" 2000/'01-2016/'18",""
"792","Turkey","","01324","Mandarin",2014,,"","11516","","","","Harvest","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop Products Balance Sheets; ""Fruits, nuts and beverage crops"" 2000/'01-2016/'18",""
"792","Turkey","","01329","Citrus fruits (Toplam)",2014,4.75,"","179717","","","","Total Supply Chain Estimate","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop Products Balance Sheets; ""Fruits, nuts and beverage crops"" 2000/'01-2016/'18",""
"792","Turkey","","01329","Citrus fruits (Toplam)",2014,,"","93011","","","","Harvest","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop Products Balance Sheets; ""Fruits, nuts and beverage crops"" 2000/'01-2016/'18",""
"792","Turkey","","01330","Grape",2014,5.3295,"","222527","","","","Total Supply Chain Estimate","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop Products Balance Sheets; ""Fruits, nuts and beverage crops"" 2000/'01-2016/'18",""
"792","Turkey","","01330","Grape",2014,,"","121085","","","","Harvest","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop Products Balance Sheets; ""Fruits, nuts and beverage crops"" 2000/'01-2016/'18",""
"792","Turkey","","01341","Apple",2014,5.8045,"","143977","","","","Total Supply Chain Estimate","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop Products Balance Sheets; ""Fruits, nuts and beverage crops"" 2000/'01-2016/'18",""
"792","Turkey","","01341","Apple",2014,,"","128983","","","","Harvest","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop Products Balance Sheets; ""Fruits, nuts and beverage crops"" 2000/'01-2016/'18",""
"792","Turkey","","01343","Apricot",2014,1.4575,"","4055","","","","Total Supply Chain Estimate","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop Products Balance Sheets; ""Fruits, nuts and beverage crops"" 2000/'01-2016/'18",""
"792","Turkey","","01343","Apricot",2014,,"","11685","","","","Harvest","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop Products Balance Sheets; ""Fruits, nuts and beverage crops"" 2000/'01-2016/'18",""
"792","Turkey","","01345","Peach",2014,7.2587,"","44170","","","","Total Supply Chain Estimate","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop Products Balance Sheets; ""Fruits, nuts and beverage crops"" 2000/'01-2016/'18",""
"792","Turkey","","01345","Peach",2014,,"","22515","","","","Harvest","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop Products Balance Sheets; ""Fruits, nuts and beverage crops"" 2000/'01-2016/'18",""
"792","Turkey","","01346","Plum",2014,6.0967,"","16186","","","","Total Supply Chain Estimate","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop Products Balance Sheets; ""Fruits, nuts and beverage crops"" 2000/'01-2016/'18",""
"792","Turkey","","01346","Plum",2014,,"","40620","","","","Harvest","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop Products Balance Sheets; ""Fruits, nuts and beverage crops"" 2000/'01-2016/'18",""
"792","Turkey","","01354","Strawberry",2014,7.1189,"","26772","","","","Total Supply Chain Estimate","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop Products Balance Sheets; ""Fruits, nuts and beverage crops"" 2000/'01-2016/'18",""
"792","Turkey","","01354","Strawberry",2014,,"","10530","","","","Harvest","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop Products Balance Sheets; ""Fruits, nuts and beverage crops"" 2000/'01-2016/'18",""
"792","Turkey","","01371","Almond",2014,2.1248,"","1556","","","","Total Supply Chain Estimate","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop Products Balance Sheets; ""Fruits, nuts and beverage crops"" 2000/'01-2016/'18",""
"792","Turkey","","01371","Almond",2014,,"","1318","","","","Harvest","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop Products Balance Sheets; ""Fruits, nuts and beverage crops"" 2000/'01-2016/'18",""
"792","Turkey","","01373","Chestnut",2014,2.3447,"","1495","","","","Total Supply Chain Estimate","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop Products Balance Sheets; ""Fruits, nuts and beverage crops"" 2000/'01-2016/'18",""
"792","Turkey","","01373","Chestnut",2014,,"","3953","","","","Harvest","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop Products Balance Sheets; ""Fruits, nuts and beverage crops"" 2000/'01-2016/'18",""
"792","Turkey","","01374","Hazelnut",2014,0.5684,"","2558","","","","Total Supply Chain Estimate","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop Products Balance Sheets; ""Fruits, nuts and beverage crops"" 2000/'01-2016/'18",""
"792","Turkey","","01374","Hazelnut",2014,,"","4050","","","","Harvest","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop Products Balance Sheets; ""Fruits, nuts and beverage crops"" 2000/'01-2016/'18",""
"792","Turkey","","01375","Pistachio",2014,3.6538,"","2923","","","","Total Supply Chain Estimate","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop Products Balance Sheets; ""Fruits, nuts and beverage crops"" 2000/'01-2016/'18",""
"792","Turkey","","01375","Pistachio",2014,,"","2000","","","","Harvest","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop Products Balance Sheets; ""Fruits, nuts and beverage crops"" 2000/'01-2016/'18",""
"792","Turkey","","01376","Walnut",2014,2.6857,"","4856","","","","Total Supply Chain Estimate","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop Products Balance Sheets; ""Fruits, nuts and beverage crops"" 2000/'01-2016/'18",""
"792","Turkey","","01376","Walnut",2014,,"","4339","","","","Harvest","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop Products Balance Sheets; ""Fruits, nuts and beverage crops"" 2000/'01-2016/'18",""
"792","Turkey","","0141","Soya Beans",2014,1.2258,"","28775","","","","Total Supply Chain Estimate","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop Products Balance Sheets; ""Cereals and Other Crop Products"", 2000/'01-2016/'17 TURKEYSTAT",""
"792","Turkey","","0141","Soya Beans",2014,,"","1200","","","","Harvest","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop Products Balance Sheets; ""Cereals and Other Crop Products"", 2000/'01-2016/'17 TURKEYSTAT",""
"792","Turkey","","01445","Sunflower",2014,2.7026,"","44266","","","","Total Supply Chain Estimate","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop Products Balance Sheets; ""Cereals and Other Crop Products"", 2000/'01-2016/'17 TURKEYSTAT",""
"792","Turkey","","01445","Sunflower",2014,,"","13103","","","","Harvest","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop Products Balance Sheets; ""Cereals and Other Crop Products"", 2000/'01-2016/'17 TURKEYSTAT",""
"792","Turkey","","01510","Potato",2014,3.0267,"","126367","","","","Total Supply Chain Estimate","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop Products Balance Sheets; ""Cereals and Other Crop Products"", 2000/'01-2016/'17 TURKEYSTAT",""
"792","Turkey","","01510","Potato",2014,,"","70975","","","","Harvest","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop Products Balance Sheets; ""Cereals and Other Crop Products"", 2000/'01-2016/'17 TURKEYSTAT",""
"792","Turkey","","01620","Tea",2014,2.555,"","32354","","","","Total Supply Chain Estimate","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop Products Balance Sheets; ""Fruits, nuts and beverage crops"" 2000/'01-2016/'18",""
"792","Turkey","","01620","Tea",2014,,"","189947","","","","Harvest","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop Products Balance Sheets; ""Fruits, nuts and beverage crops"" 2000/'01-2016/'18",""
"792","Turkey","","01651","Pepper",2014,9.0483,"","201986.4411","","","","Total Supply Chain Estimate","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop products balance sheets; ""Vegetables"" 2000/'01-2016/'17",""
"792","Turkey","","01651","Pepper",2014,,"","42137","","","","Harvest","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop products balance sheets; ""Vegetables"" 2000/'01-2016/'17",""
"792","Turkey","","01701","Dry bean",2014,2.8684,"","6167","","","","Total Supply Chain Estimate","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop Products Balance Sheets; ""Cereals and Other Crop Products"", 2000/'01-2016/'17 TURKEYSTAT",""
"792","Turkey","","01701","Dry bean",2014,,"","2365","","","","Harvest","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop Products Balance Sheets; ""Cereals and Other Crop Products"", 2000/'01-2016/'17 TURKEYSTAT",""
"792","Turkey","","01703","Chickpea",2014,2.5557,"","11501","","","","Total Supply Chain Estimate","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop Products Balance Sheets; ""Cereals and Other Crop Products"", 2000/'01-2016/'17 TURKEYSTAT",""
"792","Turkey","","01703","Chickpea",2014,,"","5850","","","","Harvest","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop Products Balance Sheets; ""Cereals and Other Crop Products"", 2000/'01-2016/'17 TURKEYSTAT",""
"792","Turkey","","01704","Red lentil",2014,3.2616,"","10600","","","","Total Supply Chain Estimate","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop Products Balance Sheets; ""Cereals and Other Crop Products"", 2000/'01-2016/'17 TURKEYSTAT",""
"792","Turkey","","01704","Green lentil",2014,6.2429,"","1249","","","","Total Supply Chain Estimate","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop Products Balance Sheets; ""Cereals and Other Crop Products"", 2000/'01-2016/'17 TURKEYSTAT",""
"792","Turkey","","01704","Red lentil",2014,,"","8450","","","","Harvest","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop Products Balance Sheets; ""Cereals and Other Crop Products"", 2000/'01-2016/'17 TURKEYSTAT",""
"792","Turkey","","01704","Green lentil",2014,,"","520","","","","Harvest","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop Products Balance Sheets; ""Cereals and Other Crop Products"", 2000/'01-2016/'17 TURKEYSTAT",""
"792","Turkey","","0111","Wheat",2013,2.8175,"","621267","","","","Total Supply Chain Estimate","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop Products Balance Sheets; ""Cereals and Other Crop Products"", 2000/'01-2016/'17 TURKEYSTAT",""
"792","Turkey","","0111","Wheat (Durum)",2013,2.7405,"","111675","","","","Total Supply Chain Estimate","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop Products Balance Sheets; ""Cereals and Other Crop Products"", 2000/'01-2016/'17 TURKEYSTAT",""
"792","Turkey","","0111","Wheat",2013,,"","1212750","","","","Harvest","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop Products Balance Sheets; ""Cereals and Other Crop Products"", 2000/'01-2016/'17 TURKEYSTAT",""
"792","Turkey","","0111","Wheat (Durum)",2013,,"","224125","","","","Harvest","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop Products Balance Sheets; ""Cereals and Other Crop Products"", 2000/'01-2016/'17 TURKEYSTAT",""
"792","Turkey",,"0111","wheat",2013,10.4308,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"792","Turkey","","0112","Maize",2013,2.91,"","171690","","","","Total Supply Chain Estimate","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop Products Balance Sheets; ""Cereals and Other Crop Products"", 2000/'01-2016/'17 TURKEYSTAT",""
"792","Turkey","","0112","Maize",2013,,"","177000","","","","Harvest","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop Products Balance Sheets; ""Cereals and Other Crop Products"", 2000/'01-2016/'17 TURKEYSTAT",""
"792","Turkey",,"0112","maize (corn)",2013,4,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"792","Turkey",,"0112","maize (corn)",2013,4,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"792","Turkey",,"0112","maize (corn)",2013,4,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"792","Turkey","","0113","Rice",2013,3.2175,"","17375","","","","Total Supply Chain Estimate","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop Products Balance Sheets; ""Cereals and Other Crop Products"", 2000/'01-2016/'17 TURKEYSTAT",""
"792","Turkey","","0113","Rice",2013,,"","5400","","","","Harvest","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop Products Balance Sheets; ""Cereals and Other Crop Products"", 2000/'01-2016/'17 TURKEYSTAT",""
"792","Turkey",,"0113","rice",2013,3.1111,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"792","Turkey","","0115","Barley",2013,2.35,"","185650","","","","Total Supply Chain Estimate","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop Products Balance Sheets; ""Cereals and Other Crop Products"", 2000/'01-2016/'17 TURKEYSTAT",""
"792","Turkey","","0115","Barley",2013,,"","474000","","","","Harvest","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop Products Balance Sheets; ""Cereals and Other Crop Products"", 2000/'01-2016/'17 TURKEYSTAT",""
"792","Turkey",,"0115","barley",2013,15,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"792","Turkey","","0116","Rye",2013,2.961,"","10807.65","","","","Total Supply Chain Estimate","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop Products Balance Sheets; ""Cereals and Other Crop Products"", 2000/'01-2016/'17 TURKEYSTAT",""
"792","Turkey","","0116","Rye",2013,,"","4745","","","","Harvest","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop Products Balance Sheets; ""Cereals and Other Crop Products"", 2000/'01-2016/'17 TURKEYSTAT",""
"792","Turkey",,"0116","rye",2013,14.7945,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"792","Turkey","","0117","Oats",2013,2.976,"","6994","","","","Total Supply Chain Estimate","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop Products Balance Sheets; ""Cereals and Other Crop Products"", 2000/'01-2016/'17 TURKEYSTAT",""
"792","Turkey","","0117","Oats",2013,,"","1880","","","","Harvest","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop Products Balance Sheets; ""Cereals and Other Crop Products"", 2000/'01-2016/'17 TURKEYSTAT",""
"792","Turkey",,"0117","oats",2013,15.0213,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"792","Turkey",,"01199.02","mixed grain",2013,30.2115,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"792","Turkey","","01212","Cabbage",2013,9.6772,"","69700.7318","","","","Total Supply Chain Estimate","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop products balance sheets; ""Vegetables"" 2000/'01-2016/'17",""
"792","Turkey","","01212","Cabbage",2013,,"","18727","","","","Harvest","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop products balance sheets; ""Vegetables"" 2000/'01-2016/'17",""
"792","Turkey","","01214","Lettuce",2013,9.702,"","42377.002","","","","Total Supply Chain Estimate","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop products balance sheets; ""Vegetables"" 2000/'01-2016/'17",""
"792","Turkey","","01214","Lettuce",2013,,"","12230","","","","Harvest","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop products balance sheets; ""Vegetables"" 2000/'01-2016/'17",""
"792","Turkey","","01215","Spinach",2013,9.5758,"","21092.9698","","","","Total Supply Chain Estimate","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop products balance sheets; ""Vegetables"" 2000/'01-2016/'17",""
"792","Turkey","","01215","Spinach",2013,,"","5066","","","","Harvest","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop products balance sheets; ""Vegetables"" 2000/'01-2016/'17",""
"792","Turkey","","01221","Water melon",2013,9.7242,"","378011.4252","","","","Total Supply Chain Estimate","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop products balance sheets; ""Vegetables"" 2000/'01-2016/'17",""
"792","Turkey","","01221","Water melon",2013,,"","104958","","","","Harvest","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop products balance sheets; ""Vegetables"" 2000/'01-2016/'17",""
"792","Turkey","","01229","Melon",2013,9.6973,"","164809.615","","","","Total Supply Chain Estimate","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop products balance sheets; ""Vegetables"" 2000/'01-2016/'17",""
"792","Turkey","","01229","Melon",2013,,"","45888","","","","Harvest","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop products balance sheets; ""Vegetables"" 2000/'01-2016/'17",""
"792","Turkey","","01232","Cucumber",2013,8.964,"","157282.6675","","","","Total Supply Chain Estimate","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop products balance sheets; ""Vegetables"" 2000/'01-2016/'17",""
"792","Turkey","","01232","Cucumber",2013,,"","43865","","","","Harvest","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop products balance sheets; ""Vegetables"" 2000/'01-2016/'17",""
"792","Turkey","","01233","Eggplant",2013,9.6469,"","79774.1767","","","","Total Supply Chain Estimate","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop products balance sheets; ""Vegetables"" 2000/'01-2016/'17",""
"792","Turkey","","01233","Eggplant",2013,,"","10750","","","","Harvest","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop products balance sheets; ""Vegetables"" 2000/'01-2016/'17",""
"792","Turkey","","01234","Tomato",2013,8.5942,"","1015831.5","","","","Total Supply Chain Estimate","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop products balance sheets; ""Vegetables"" 2000/'01-2016/'17",""
"792","Turkey","","01234","Tomato",2013,,"","413700","","","","Harvest","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop products balance sheets; ""Vegetables"" 2000/'01-2016/'17",""
"792","Turkey","","01235","Squash",2013,9.3599,"","27491.0148","","","","Total Supply Chain Estimate","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop products balance sheets; ""Vegetables"" 2000/'01-2016/'17",""
"792","Turkey","","01235","Squash",2013,,"","8224","","","","Harvest","","","","","","","Food Balance Sheet/Ag. Production Questionnaire","Crop products balance sheets; ""Vegetables"" 2000/'01-2016/'17",""
